order_item_id,order_id,plant_id,quantity,unit_price,line_subtotal,discount_amount,tax_amount,shipping_amount,estimated_margin
23486,313021,451,1,252.64,252.64,0.0,22.23,0.0,124.74
23487,313022,148,1,18.4,18.4,0.0,1.62,0.0,6.77
23488,313022,323,2,81.05,162.1,0.0,14.26,0.0,65.12
23489,313023,288,1,19.3,19.3,0.0,1.7,6.07,10.67
23490,313023,387,1,15.36,15.36,0.0,1.35,8.05,5.39
23491,313024,75,1,33.22,33.22,0.0,2.92,5.1,15.35
23492,313024,407,3,7.29,21.87,0.0,1.92,7.0,8.97
23493,313025,205,1,13.93,13.93,0.0,1.23,9.25,4.37
23494,313026,237,1,15.08,15.08,1.51,1.19,4.84,4.77
23495,313026,66,1,41.74,41.74,4.17,3.31,7.02,18.02
23496,313026,200,1,2.85,2.85,0.29,0.23,7.4,1.04
23497,313026,304,2,44.22,88.44,8.84,7.0,8.22,27.82
23498,313027,251,2,20.88,41.76,0.0,3.67,2.38,22.36
23499,313028,138,1,30.89,30.89,0.0,2.72,0.0,11.11
23500,313028,171,1,26.77,26.77,0.0,2.36,0.0,12.18
23501,313029,490,1,18.54,18.54,0.0,1.63,3.01,6.84
23502,313029,317,1,24.09,24.09,0.0,2.12,7.35,10.35
23503,313030,345,1,98.16,98.16,14.72,7.34,3.87,30.91
23504,313031,21,1,8.89,8.89,0.0,0.78,0.0,3.06
23505,313031,461,1,41.02,41.02,0.0,3.61,0.0,20.37
23506,313031,452,1,40.9,40.9,0.0,3.6,0.0,17.89
23507,313032,215,2,3.5,7.0,0.0,0.62,5.51,3.12
23508,313032,217,1,8.44,8.44,0.0,0.74,6.26,2.44
23509,313032,510,2,29.95,59.9,0.0,5.27,1.06,25.52
23510,313033,468,1,43.11,43.11,0.0,3.79,8.99,21.59
23511,313034,186,2,16.61,33.22,3.32,2.63,7.45,9.06
23512,313035,469,1,86.52,86.52,12.98,6.47,0.0,32.79
23513,313036,252,1,25.42,25.42,0.0,2.24,0.0,12.68
23514,313037,283,1,45.29,45.29,0.0,3.99,0.0,24.73
23515,313038,126,2,6.91,13.82,0.0,1.22,0.0,5.6
23516,313039,448,1,157.86,157.86,0.0,13.89,0.0,74.36
23517,313040,165,1,11.63,11.63,0.0,1.02,0.0,4.4
23518,313040,351,1,62.16,62.16,0.0,5.47,0.0,31.15
23519,313041,407,1,7.48,7.48,0.0,0.66,7.81,3.18
23520,313042,412,2,8.76,17.52,0.0,1.54,0.0,6.58
23521,313043,297,1,23.56,23.56,3.53,1.76,5.36,6.85
23522,313044,152,1,17.17,17.17,0.0,1.51,0.0,5.55
23523,313045,509,1,18.98,18.98,0.0,1.67,0.0,6.13
23524,313045,266,1,11.47,11.47,0.0,1.01,0.0,4.97
23525,313045,420,1,8.51,8.51,0.0,0.75,0.0,3.5
23526,313046,428,1,175.3,175.3,17.53,13.88,3.53,57.87
23527,313046,486,1,38.63,38.63,3.86,3.06,5.81,11.38
23528,313046,503,1,79.6,79.6,7.96,6.3,6.04,34.76
23529,313047,79,1,14.55,14.55,0.0,1.28,10.43,6.83
23530,313047,68,3,12.46,37.38,0.0,3.29,7.36,15.93
23531,313048,251,1,20.85,20.85,0.0,1.83,4.02,11.15
23532,313048,134,1,11.44,11.44,0.0,1.01,10.17,3.82
23533,313048,389,1,19.28,19.28,0.0,1.7,2.67,6.75
23534,313049,20,1,5.92,5.92,0.0,0.52,5.49,1.82
23535,313049,128,1,25.49,25.49,0.0,2.24,4.47,8.91
23536,313050,312,1,33.52,33.52,0.0,2.95,0.0,17.52
23537,313050,63,1,30.98,30.98,0.0,2.73,0.0,12.71
23538,313050,520,1,28.15,28.15,0.0,2.48,0.0,12.16
23539,313051,442,1,14.96,14.96,0.0,1.32,0.0,5.93
23540,313052,62,1,13.13,13.13,0.0,1.16,0.0,7.09
23541,313052,339,1,193.9,193.9,0.0,17.06,0.0,63.96
23542,313052,91,1,30.4,30.4,0.0,2.68,0.0,15.64
23543,313052,517,1,32.17,32.17,0.0,2.83,0.0,14.9
23544,313053,299,2,22.38,44.76,0.0,3.94,5.59,16.28
23545,313053,142,1,27.82,27.82,0.0,2.45,6.52,13.9
23546,313053,61,1,14.43,14.43,0.0,1.27,8.58,6.25
23547,313054,384,1,18.4,18.4,0.0,1.62,0.0,7.99
23548,313054,179,2,26.31,52.62,0.0,4.63,0.0,26.1
23549,313055,498,2,48.02,96.04,0.0,8.45,9.71,44.64
23550,313055,28,1,19.39,19.39,0.0,1.71,7.0,7.19
23551,313056,445,1,68.68,68.68,0.0,6.04,0.0,27.97
23552,313056,209,1,5.85,5.85,0.0,0.51,0.0,2.17
23553,313056,15,1,12.61,12.61,0.0,1.11,0.0,3.08
23554,313057,111,1,29.71,29.71,0.0,2.61,0.0,13.02
23555,313058,266,1,10.52,10.52,0.0,0.93,3.29,4.02
23556,313059,237,1,17.35,17.35,0.0,1.53,0.0,8.55
23557,313060,470,1,35.63,35.63,0.0,3.14,0.0,17.79
23558,313061,173,1,23.77,23.77,0.0,2.09,6.64,9.86
23559,313061,403,2,11.59,23.18,0.0,2.04,8.11,11.98
23560,313061,481,1,86.63,86.63,0.0,7.62,6.91,35.14
23561,313062,455,1,77.71,77.71,0.0,6.84,0.0,23.67
23562,313062,181,2,6.65,13.3,0.0,1.17,0.0,6.68
23563,313063,192,1,20.02,20.02,0.0,1.76,5.87,9.35
23564,313063,42,1,10.95,10.95,0.0,0.96,7.36,5.05
23565,313063,199,1,9.01,9.01,0.0,0.79,5.76,2.69
23566,313064,166,1,29.92,29.92,0.0,2.63,0.0,13.61
23567,313064,278,1,40.64,40.64,0.0,3.58,0.0,10.85
23568,313065,242,1,19.8,19.8,0.0,1.74,0.0,8.89
23569,313066,21,2,8.97,17.94,1.79,1.42,0.0,4.49
23570,313066,360,1,94.45,94.45,9.45,7.48,0.0,24.43
23571,313066,299,1,20.88,20.88,2.09,1.65,0.0,4.55
23572,313067,334,1,27.62,27.62,0.0,2.43,0.0,9.78
23573,313067,162,2,22.3,44.6,0.0,3.92,0.0,25.4
23574,313068,411,1,10.0,10.0,0.0,0.88,0.0,4.7
23575,313069,438,2,49.37,98.74,0.0,8.69,8.12,27.3
23576,313069,17,1,15.99,15.99,0.0,1.41,8.52,5.4
23577,313070,361,1,33.46,33.46,0.0,2.94,0.0,18.51
23578,313071,512,2,23.54,47.08,7.06,3.52,5.95,7.7
23579,313071,370,3,154.2,462.6,69.39,34.6,9.5,181.89
23580,313072,497,3,11.22,33.66,0.0,2.96,10.97,18.63
23581,313072,95,1,18.09,18.09,0.0,1.59,8.02,6.45
23582,313073,184,1,9.28,9.28,0.0,0.82,9.54,2.91
23583,313073,125,1,38.95,38.95,0.0,3.43,6.68,17.88
23584,313074,71,1,8.18,8.18,0.0,0.72,4.35,2.83
23585,313075,81,1,26.06,26.06,0.0,2.29,6.82,9.71
23586,313075,499,1,15.28,15.28,0.0,1.34,7.98,8.16
23587,313076,489,1,49.16,49.16,0.0,4.33,5.72,17.23
23588,313077,138,2,31.8,63.6,0.0,5.6,0.0,24.04
23589,313077,478,1,49.05,49.05,0.0,4.32,0.0,19.94
23590,313077,193,1,62.04,62.04,0.0,5.46,0.0,28.09
23591,313077,140,1,21.11,21.11,0.0,1.86,0.0,8.18
23592,313078,383,1,12.34,12.34,0.0,1.09,0.0,3.15
23593,313078,89,1,12.63,12.63,0.0,1.11,0.0,5.26
23594,313079,399,1,17.95,17.95,0.0,1.58,5.97,7.56
23595,313080,518,3,22.41,67.23,0.0,5.92,5.34,33.33
23596,313081,201,2,12.01,24.02,0.0,2.11,5.56,7.94
23597,313081,348,1,147.89,147.89,0.0,13.01,8.06,46.99
23598,313082,43,1,7.64,7.64,0.0,0.67,2.85,3.71
23599,313083,473,1,55.1,55.1,11.02,3.88,0.0,14.64
23600,313083,411,1,9.21,9.21,1.84,0.65,0.0,2.07
23601,313084,475,1,33.03,33.03,3.3,2.62,9.06,10.58
23602,313085,93,2,7.33,14.66,0.0,1.29,0.0,7.02
23603,313085,53,1,16.19,16.19,0.0,1.42,0.0,5.96
23604,313086,52,1,4.88,4.88,0.0,0.43,6.23,2.43
23605,313087,294,1,46.46,46.46,0.0,4.09,4.89,17.94
23606,313087,193,1,57.98,57.98,0.0,5.1,8.55,24.03
23607,313088,194,1,7.93,7.93,0.0,0.7,0.0,2.42
23608,313089,216,1,11.53,11.53,0.0,1.01,4.56,5.96
23609,313089,492,1,61.96,61.96,0.0,5.45,8.72,25.11
23610,313090,146,1,9.51,9.51,0.0,0.84,0.0,3.28
23611,313090,35,1,8.76,8.76,0.0,0.77,0.0,4.18
23612,313091,285,2,51.22,102.44,0.0,9.01,0.0,45.1
23613,313092,501,1,48.85,48.85,0.0,4.3,6.27,23.06
23614,313092,14,2,3.42,6.84,0.0,0.6,8.24,2.08
23615,313092,416,1,5.03,5.03,0.0,0.44,7.18,2.3
23616,313093,72,1,13.26,13.26,0.0,1.17,0.0,5.49
23617,313093,279,1,41.39,41.39,0.0,3.64,0.0,19.97
23618,313094,292,1,17.73,17.73,0.0,1.56,0.0,7.08
23619,313095,504,1,43.23,43.23,0.0,3.8,9.26,14.65
23620,313095,359,2,88.82,177.64,0.0,15.63,5.11,50.64
23621,313096,214,1,6.9,6.9,0.0,0.61,6.49,2.12
23622,313097,464,1,89.51,89.51,0.0,7.88,4.07,29.48
23623,313097,35,1,9.48,9.48,0.0,0.83,7.52,4.9
23624,313097,113,1,31.13,31.13,0.0,2.74,7.14,15.57
23625,313098,382,1,48.56,48.56,0.0,4.27,0.0,16.72
23626,313098,40,1,2.22,2.22,0.0,0.2,0.0,0.76
23627,313099,219,1,7.07,7.07,0.0,0.62,0.0,2.92
23628,313099,365,1,62.14,62.14,0.0,5.47,0.0,26.67
23629,313099,470,2,31.57,63.14,0.0,5.56,0.0,27.46
23630,313100,506,2,33.85,67.7,0.0,5.96,3.54,34.12
23631,313101,307,1,70.94,70.94,0.0,6.24,0.0,33.13
23632,313102,513,1,38.87,38.87,0.0,3.42,3.04,13.88
23633,313102,492,1,61.91,61.91,0.0,5.45,5.51,25.06
23634,313102,296,1,9.05,9.05,0.0,0.8,2.04,4.18
23635,313103,456,1,53.19,53.19,0.0,4.68,7.87,24.41
23636,313103,205,2,14.16,28.32,0.0,2.49,8.03,9.2
23637,313103,513,1,36.41,36.41,0.0,3.2,7.74,11.42
23638,313103,452,1,46.96,46.96,0.0,4.13,4.53,23.95
23639,313104,31,2,4.18,8.36,0.0,0.74,6.25,4.2
23640,313104,157,1,40.14,40.14,0.0,3.53,3.4,18.75
23641,313105,322,1,27.19,27.19,0.0,2.39,0.0,11.84
23642,313106,396,1,14.11,14.11,0.0,1.24,7.68,6.99
23643,313107,34,1,16.33,16.33,0.0,1.44,8.97,7.5
23644,313107,385,1,7.35,7.35,0.0,0.65,5.76,2.37
23645,313108,80,2,11.73,23.46,2.35,1.86,0.0,6.31
23646,313108,128,3,29.09,87.27,5.0,7.24,0.0,32.53
23647,313108,310,1,30.7,30.7,3.07,2.43,0.0,11.88
23648,313108,283,1,39.62,39.62,3.96,3.14,0.0,15.1
23649,313109,169,2,12.89,25.78,2.58,2.04,8.47,5.66
23650,313110,427,1,71.34,71.34,7.13,5.65,3.93,19.61
23651,313110,368,1,63.81,63.81,6.38,5.05,3.93,12.45
23652,313111,122,1,29.87,29.87,0.0,2.63,0.0,15.98
23653,313111,479,1,33.71,33.71,0.0,2.97,0.0,13.93
23654,313112,393,1,15.25,15.25,0.0,1.34,7.37,4.77
23655,313112,154,1,15.29,15.29,0.0,1.35,3.77,7.27
23656,313113,371,1,13.76,13.76,0.0,1.21,6.85,5.41
23657,313114,29,2,3.24,6.48,0.0,0.57,5.21,3.0
23658,313114,241,1,26.85,26.85,0.0,2.36,5.21,13.81
23659,313115,23,1,13.16,13.16,1.32,1.04,0.0,3.68
23660,313116,195,1,22.09,22.09,0.0,1.94,4.23,6.98
23661,313116,455,3,76.34,229.02,0.0,20.15,7.37,66.9
23662,313116,29,1,3.24,3.24,0.0,0.29,8.98,1.5
23663,313117,333,1,50.1,50.1,0.0,4.41,0.0,17.71
23664,313117,382,3,46.36,139.08,0.0,12.24,0.0,43.56
23665,313117,309,1,75.27,75.27,0.0,6.62,0.0,28.89
23666,313118,318,1,39.7,39.7,0.0,3.49,8.1,16.3
23667,313118,335,1,17.36,17.36,0.0,1.53,7.89,6.66
23668,313118,156,1,30.46,30.46,0.0,2.68,5.58,8.89
23669,313119,165,3,11.95,35.85,0.0,3.15,0.0,14.16
23670,313120,94,1,29.92,29.92,0.0,2.63,0.0,10.7
23671,313120,42,1,10.42,10.42,0.0,0.92,0.0,4.52
23672,313121,115,1,21.26,21.26,4.25,1.5,0.0,4.84
23673,313122,428,1,183.37,183.37,0.0,16.14,8.34,83.47
23674,313123,244,1,24.25,24.25,0.0,2.13,9.73,11.78
23675,313124,119,3,10.66,31.98,0.0,2.81,0.0,14.64
23676,313124,250,1,14.43,14.43,0.0,1.27,0.0,3.73
23677,313125,105,1,23.16,23.16,0.0,2.04,0.0,8.79
23678,313126,251,3,19.1,57.3,0.0,5.04,5.56,28.2
23679,313127,326,1,53.36,53.36,0.0,4.7,5.04,13.14
23680,313127,270,1,24.61,24.61,0.0,2.17,7.23,13.32
23681,313128,235,1,9.03,9.03,1.35,0.68,0.0,3.08
23682,313128,427,1,65.63,65.63,9.84,4.91,0.0,11.19
23683,313128,256,2,19.58,39.16,5.87,2.93,0.0,14.95
23684,313129,79,1,14.67,14.67,0.0,1.29,0.0,6.95
23685,313129,3,1,9.19,9.19,0.0,0.81,0.0,2.8
23686,313130,262,1,13.03,13.03,0.0,1.15,7.19,6.07
23687,313131,331,2,16.15,32.3,3.23,2.56,2.16,7.85
23688,313131,374,2,10.58,21.16,2.12,1.68,6.36,9.88
23689,313131,384,1,17.95,17.95,1.79,1.42,5.63,5.75
23690,313132,262,1,12.72,12.72,0.0,1.12,0.0,5.76
23691,313133,140,1,21.94,21.94,0.0,1.93,5.67,9.01
23692,313134,475,1,34.78,34.78,0.0,3.06,8.29,15.63
23693,313134,524,1,14.4,14.4,0.0,1.27,9.75,5.15
23694,313135,165,1,11.88,11.88,0.0,1.05,0.0,4.65
23695,313135,525,1,25.29,25.29,0.0,2.23,0.0,9.7
23696,313136,378,1,35.15,35.15,3.52,2.78,5.47,12.64
23697,313136,378,1,33.07,33.07,3.31,2.62,6.93,10.77
23698,313136,232,1,7.94,7.94,0.79,0.63,6.03,1.68
23699,313137,274,2,39.38,78.76,0.0,6.93,7.67,30.28
23700,313138,428,2,192.9,385.8,0.0,33.95,8.19,186.0
23701,313138,456,1,46.96,46.96,0.0,4.13,2.03,18.18
23702,313139,77,2,28.77,57.54,0.0,5.06,6.83,18.58
23703,313139,164,2,35.65,71.3,0.0,6.27,5.09,36.4
23704,313140,290,1,11.13,11.13,0.0,0.98,0.0,4.18
23705,313141,26,1,8.83,8.83,1.32,0.66,5.42,3.22
23706,313141,241,1,26.82,26.82,4.02,2.01,6.94,9.76
23707,313142,519,2,38.16,76.32,7.63,6.04,7.86,20.93
23708,313142,449,1,157.48,157.48,15.75,12.47,6.97,51.92
23709,313143,39,1,15.44,15.44,0.0,1.36,0.0,7.01
23710,313144,283,1,44.47,44.47,0.0,3.91,0.0,23.91
23711,313145,4,1,9.83,9.83,0.0,0.87,0.0,4.44
23712,313145,490,2,18.2,36.4,0.0,3.2,0.0,13.0
23713,313146,404,1,15.08,15.08,0.0,1.33,4.78,5.17
23714,313147,102,1,25.52,25.52,0.0,2.25,0.0,12.17
23715,313147,189,1,26.31,26.31,0.0,2.32,0.0,10.99
23716,313147,177,1,39.79,39.79,0.0,3.5,0.0,17.31
23717,313148,14,1,3.74,3.74,0.0,0.33,0.0,1.36
23718,313148,89,1,12.99,12.99,0.0,1.14,0.0,5.62
23719,313149,309,1,83.68,83.68,0.0,7.36,5.52,37.3
23720,313149,113,1,30.23,30.23,0.0,2.66,6.25,14.67
23721,313150,474,1,49.48,49.48,0.0,4.35,0.0,22.87
23722,313150,189,1,26.6,26.6,0.0,2.34,0.0,11.28
23723,313151,213,1,13.64,13.64,1.36,1.08,7.06,3.07
23724,313151,70,2,21.22,42.44,4.24,3.36,5.3,13.66
23725,313151,55,2,2.01,4.02,0.4,0.32,5.16,1.0
23726,313152,194,1,8.65,8.65,0.0,0.76,6.23,3.14
23727,313153,59,2,23.38,46.76,0.0,4.11,0.0,23.64
23728,313154,472,2,38.29,76.58,0.0,6.74,10.14,23.68
23729,313154,261,1,36.43,36.43,0.0,3.21,8.45,11.97
23730,313155,13,1,10.2,10.2,0.0,0.9,4.73,3.53
23731,313155,276,1,23.95,23.95,0.0,2.11,4.25,13.2
23732,313155,59,1,22.73,22.73,0.0,2.0,5.39,11.17
23733,313156,320,1,14.88,14.88,0.0,1.31,0.0,6.35
23734,313157,325,1,16.77,16.77,3.35,1.18,5.71,4.31
23735,313158,281,3,11.83,35.49,3.55,2.81,5.81,16.16
23736,313159,8,1,4.33,4.33,0.43,0.34,2.15,1.06
23737,313159,449,1,169.95,169.95,5.0,14.52,6.73,75.14
23738,313160,256,1,17.99,17.99,1.8,1.42,0.0,7.02
23739,313160,217,2,9.08,18.16,1.82,1.44,0.0,4.34
23740,313161,212,1,7.83,7.83,0.0,0.69,0.0,4.27
23741,313161,402,1,11.97,11.97,0.0,1.05,0.0,6.54
23742,313161,426,1,207.62,207.62,0.0,18.27,0.0,96.27
23743,313162,380,1,4.84,4.84,0.97,0.34,0.0,0.98
23744,313163,289,1,36.99,36.99,0.0,3.26,7.97,15.99
23745,313164,311,1,44.61,44.61,4.46,3.53,0.0,15.33
23746,313164,13,3,9.34,28.02,2.8,2.22,0.0,5.21
23747,313165,285,1,47.03,47.03,7.05,3.52,3.67,11.31
23748,313165,115,1,23.05,23.05,3.46,1.72,5.7,7.42
23749,313166,110,2,8.09,16.18,0.0,1.42,5.8,7.62
23750,313166,442,2,13.34,26.68,0.0,2.35,8.15,8.62
23751,313167,402,1,11.01,11.01,2.2,0.78,0.0,3.38
23752,313167,157,1,44.91,44.91,8.98,3.16,0.0,14.54
23753,313168,417,2,5.52,11.04,2.21,0.78,0.0,3.69
23754,313169,476,2,32.63,65.26,0.0,5.74,9.7,32.74
23755,313170,14,1,3.52,3.52,0.0,0.31,1.67,1.14
23756,313170,319,3,18.77,56.31,0.0,4.96,8.11,22.44
23757,313170,74,1,8.4,8.4,0.0,0.74,6.9,2.82
23758,313171,346,1,35.5,35.5,0.0,3.12,7.34,12.57
23759,313171,4,2,9.53,19.06,0.0,1.68,5.08,8.28
23760,313172,323,1,88.99,88.99,0.0,7.83,0.0,40.5
23761,313172,390,1,21.76,21.76,0.0,1.91,0.0,10.79
23762,313172,253,1,25.98,25.98,0.0,2.29,0.0,11.69
23763,313172,438,1,55.98,55.98,0.0,4.93,0.0,20.26
23764,313173,119,1,11.97,11.97,2.39,0.84,5.67,3.8
23765,313174,239,1,8.84,8.84,0.0,0.78,0.0,2.59
23766,313174,423,2,90.96,181.92,0.0,16.01,0.0,77.44
23767,313175,248,1,20.77,20.77,2.08,1.64,0.0,8.13
23768,313176,222,1,6.53,6.53,0.0,0.57,0.0,2.99
23769,313177,172,1,35.11,35.11,7.02,2.47,1.68,8.03
23770,313177,212,1,6.81,6.81,1.36,0.48,9.39,1.89
23771,313178,426,1,208.73,208.73,31.31,15.61,0.0,66.07
23772,313179,109,1,23.86,23.86,2.39,1.89,0.0,5.92
23773,313179,149,1,40.25,40.25,4.03,3.19,0.0,10.51
23774,313179,164,1,39.08,39.08,3.91,3.09,0.0,17.72
23775,313180,143,1,22.26,22.26,0.0,1.96,0.0,10.85
23776,313181,11,1,10.63,10.63,1.06,0.84,9.0,4.37
23777,313182,97,2,7.99,15.98,2.4,1.2,0.0,2.84
23778,313182,20,1,6.72,6.72,1.01,0.5,0.0,1.61
23779,313182,515,1,25.04,25.04,3.76,1.87,0.0,5.62
23780,313183,151,1,27.93,27.93,2.79,2.21,4.83,9.4
23781,313183,318,1,38.97,38.97,3.9,3.09,5.1,11.67
23782,313184,209,1,5.91,5.91,0.0,0.52,5.95,2.23
23783,313184,295,1,50.66,50.66,0.0,4.46,6.57,17.4
23784,313185,404,1,13.68,13.68,0.0,1.2,6.21,3.77
23785,313185,511,2,13.71,27.42,0.0,2.41,5.87,11.16
23786,313186,143,1,21.75,21.75,0.0,1.91,0.0,10.34
23787,313187,129,1,20.55,20.55,4.11,1.45,6.75,5.86
23788,313187,422,1,6.38,6.38,1.28,0.45,6.94,2.11
23789,313188,364,2,100.21,200.42,0.0,17.64,4.36,80.72
23790,313188,38,1,11.05,11.05,0.0,0.97,7.77,5.4
23791,313188,463,1,37.77,37.77,0.0,3.32,10.54,14.6
23792,313189,26,1,8.85,8.85,0.89,0.7,4.5,3.67
23793,313189,312,1,30.91,30.91,3.09,2.45,8.46,11.82
23794,313190,288,1,19.3,19.3,0.0,1.7,0.0,10.67
23795,313191,423,1,88.0,88.0,0.0,7.74,5.05,35.76
23796,313191,234,1,14.54,14.54,0.0,1.28,9.36,6.39
23797,313191,28,2,19.41,38.82,0.0,3.42,9.01,14.42
23798,313192,450,1,31.35,31.35,0.0,2.76,0.0,10.26
23799,313193,454,2,52.83,105.66,0.0,9.3,0.0,45.72
23800,313194,484,2,27.68,55.36,0.0,4.87,0.0,30.14
23801,313194,226,2,6.0,12.0,0.0,1.06,0.0,5.4
23802,313195,93,1,6.86,6.86,0.0,0.6,8.25,3.04
23803,313196,349,2,42.69,85.38,17.08,6.01,0.0,28.58
23804,313196,248,1,20.15,20.15,4.03,1.42,0.0,5.56
23805,313196,521,1,23.69,23.69,4.74,1.67,0.0,2.69
23806,313197,203,1,6.56,6.56,0.0,0.58,0.0,2.84
23807,313198,240,1,34.32,34.32,0.0,3.02,0.0,9.72
23808,313199,266,1,11.32,11.32,0.0,1.0,0.0,4.82
23809,313199,358,1,45.61,45.61,0.0,4.01,0.0,23.69
23810,313199,463,1,35.08,35.08,0.0,3.09,0.0,11.91
23811,313200,364,1,94.26,94.26,0.0,8.29,8.1,34.41
23812,313200,405,1,14.96,14.96,0.0,1.32,7.55,5.64
23813,313200,477,3,30.4,91.2,0.0,8.03,5.5,26.55
23814,313200,464,2,86.11,172.22,0.0,15.16,3.14,52.16
23815,313201,409,1,22.12,22.12,4.42,1.56,4.85,5.35
23816,313202,382,1,43.26,43.26,0.0,3.81,7.36,11.42
23817,313202,464,2,97.16,194.32,0.0,17.1,5.4,74.26
23818,313203,94,1,31.59,31.59,0.0,2.78,10.66,12.37
23819,313204,491,1,11.55,11.55,0.0,1.02,0.0,5.64
23820,313205,215,1,3.14,3.14,0.0,0.28,7.3,1.2
23821,313205,125,2,40.3,80.6,0.0,7.09,4.88,38.46
23822,313205,10,1,6.46,6.46,0.0,0.57,6.33,2.89
23823,313205,285,1,47.05,47.05,0.0,4.14,5.79,18.38
23824,313206,202,1,5.06,5.06,0.0,0.45,2.97,2.3
23825,313206,522,2,20.63,41.26,0.0,3.63,8.82,19.34
23826,313207,228,1,10.48,10.48,1.05,0.83,0.0,2.66
23827,313208,266,1,11.03,11.03,2.21,0.78,0.0,2.32
23828,313209,257,1,17.41,17.41,2.61,1.3,0.0,2.33
23829,313210,455,1,80.1,80.1,0.0,7.05,0.0,26.06
23830,313210,460,1,14.23,14.23,0.0,1.25,0.0,5.9
23831,313211,213,2,13.13,26.26,0.0,2.31,0.0,7.84
23832,313211,221,1,14.87,14.87,0.0,1.31,0.0,4.5
23833,313212,65,1,11.14,11.14,0.0,0.98,5.28,5.55
23834,313213,224,1,5.74,5.74,0.0,0.51,0.0,2.28
23835,313213,276,1,22.78,22.78,0.0,2.0,0.0,12.03
23836,313214,195,1,23.62,23.62,0.0,2.08,7.2,8.51
23837,313214,498,1,44.58,44.58,0.0,3.92,7.02,18.88
23838,313215,360,1,97.66,97.66,0.0,8.59,9.4,37.09
23839,313215,237,2,15.65,31.3,0.0,2.75,3.5,13.7
23840,313216,267,1,27.7,27.7,0.0,2.44,5.91,9.38
23841,313216,370,2,148.35,296.7,0.0,26.11,5.28,155.82
23842,313216,365,1,62.51,62.51,0.0,5.5,5.69,27.04
23843,313217,426,2,203.79,407.58,5.0,35.43,4.48,179.88
23844,313217,359,2,97.07,194.14,5.0,16.64,6.05,62.14
23845,313218,299,1,21.52,21.52,0.0,1.89,4.7,7.28
23846,313218,339,1,213.46,213.46,0.0,18.78,8.53,83.52
23847,313219,172,1,35.49,35.49,0.0,3.12,7.28,15.43
23848,313220,38,2,12.4,24.8,0.0,2.18,6.34,13.5
23849,313220,127,1,17.61,17.61,0.0,1.55,3.85,8.13
23850,313221,186,2,16.35,32.7,0.0,2.88,0.0,11.86
23851,313221,98,2,9.89,19.78,0.0,1.74,0.0,10.46
23852,313222,259,1,21.52,21.52,0.0,1.89,0.0,7.19
23853,313222,286,1,18.8,18.8,0.0,1.65,0.0,4.69
23854,313222,127,2,17.39,34.78,0.0,3.06,0.0,15.82
23855,313223,140,2,22.53,45.06,4.51,3.57,0.0,14.69
23856,313223,69,1,18.23,18.23,1.82,1.44,0.0,4.07
23857,313224,32,1,12.76,12.76,0.0,1.12,0.0,6.69
23858,313225,196,1,17.02,17.02,2.55,1.27,10.14,6.75
23859,313226,504,3,41.73,125.19,5.0,10.58,0.0,34.45
23860,313226,302,1,16.83,16.83,1.68,1.33,0.0,6.41
23861,313227,394,1,22.2,22.2,2.22,1.76,8.16,5.77
23862,313228,479,1,33.05,33.05,3.3,2.62,8.0,9.97
23863,313228,153,2,7.89,15.78,1.58,1.25,3.9,5.14
23864,313228,461,1,37.86,37.86,3.79,3.0,6.28,13.42
23865,313229,270,3,24.77,74.31,14.86,5.23,0.0,25.58
23866,313229,495,1,37.9,37.9,7.58,2.67,0.0,12.05
23867,313229,33,3,15.87,47.61,9.52,3.35,0.0,5.87
23868,313229,254,1,21.5,21.5,4.3,1.51,0.0,7.09
23869,313230,348,2,149.65,299.3,0.0,26.34,0.0,97.5
23870,313230,202,1,4.94,4.94,0.0,0.43,0.0,2.18
23871,313231,355,2,83.09,166.18,0.0,14.62,0.0,89.34
23872,313231,151,1,29.38,29.38,0.0,2.59,0.0,13.64
23873,313232,118,1,9.48,9.48,0.0,0.83,7.54,3.85
23874,313232,1,2,4.24,8.48,0.0,0.75,8.34,4.04
23875,313233,281,1,11.27,11.27,0.0,0.99,9.57,6.01
23876,313233,129,1,21.94,21.94,0.0,1.93,5.26,11.36
23877,313234,384,2,16.52,33.04,3.3,2.62,7.34,8.92
23878,313235,193,1,65.98,65.98,0.0,5.81,8.2,32.03
23879,313236,71,1,9.1,9.1,1.82,0.64,4.28,1.93
23880,313237,242,1,18.53,18.53,2.78,1.39,6.51,4.84
23881,313237,273,1,25.1,25.1,3.77,1.88,8.91,9.31
23882,313238,252,1,23.87,23.87,3.58,1.79,6.24,7.55
23883,313239,135,1,32.63,32.63,0.0,2.87,5.65,17.07
23884,313239,347,1,51.41,51.41,0.0,4.52,7.64,21.5
23885,313239,2,2,11.82,23.64,0.0,2.08,7.67,12.16
23886,313239,345,1,112.46,112.46,0.0,9.9,7.85,59.93
23887,313240,402,1,11.92,11.92,0.0,1.05,3.28,6.49
23888,313241,322,1,27.42,27.42,0.0,2.41,6.49,12.07
23889,313241,284,1,47.81,47.81,0.0,4.21,7.87,17.88
23890,313242,345,1,101.93,101.93,0.0,8.97,4.25,49.4
23891,313242,366,1,65.77,65.77,0.0,5.79,8.06,29.15
23892,313243,101,1,16.99,16.99,0.0,1.5,0.0,4.89
23893,313244,34,1,15.64,15.64,0.0,1.38,0.0,6.81
23894,313244,230,1,6.26,6.26,0.0,0.55,0.0,2.91
23895,313245,362,1,152.73,152.73,15.27,12.1,4.97,57.65
