return_id,order_item_id,order_id,customer_id,plant_id,return_reason_id,return_ts,quantity_returned,refund_amount,restocking_fee,promotion_id
712,11954,306641,3967,185,3,2025-01-12 11:52:31,1,27.99,0.0,
713,11958,306643,8573,437,1,2023-02-06 16:59:07,1,24.94,0.0,
714,12122,306728,2535,270,1,2024-02-16 11:20:03,1,4.62,0.0,3.0
715,12131,306734,6583,378,4,2025-09-19 02:11:07,1,11.01,0.0,
716,12141,306739,3652,718,1,2023-04-30 21:19:43,1,24.67,0.0,
717,12171,306758,2753,651,5,2023-05-04 02:09:32,1,51.05,0.0,
718,12211,306779,5256,647,1,2025-08-27 07:05:10,1,18.91,0.0,
719,12249,306797,9171,199,4,2025-03-13 23:32:40,1,9.68,0.0,
720,12259,306803,4116,315,3,2024-09-24 05:23:22,1,7.45,0.0,
721,12265,306806,4924,507,6,2023-08-27 17:18:31,1,11.55,0.0,
722,12268,306807,7057,361,1,2023-02-13 14:37:05,1,13.82,0.0,
723,12275,306812,9207,314,1,2023-08-04 15:09:05,1,11.46,0.0,
724,12277,306813,7529,78,1,2023-09-28 13:20:13,1,121.73,0.0,
725,12281,306815,1398,474,6,2024-08-27 04:00:14,1,43.32,0.0,
726,12332,306845,8598,299,5,2024-05-07 07:16:15,1,11.49,0.0,
727,12339,306848,8925,365,4,2024-10-24 10:00:16,1,12.57,0.0,
728,12350,306855,5419,571,3,2025-05-21 12:25:14,1,28.22,0.0,
729,12360,306860,9418,433,2,2024-08-03 14:43:43,1,8.38,0.0,
730,12366,306863,7988,414,4,2024-10-22 11:49:22,1,24.71,0.0,
731,12378,306871,237,393,1,2025-05-16 13:53:12,1,23.36,0.0,
732,12393,306877,2040,320,1,2025-04-02 03:15:14,1,11.58,0.0,
733,12398,306879,7730,270,1,2023-11-02 10:06:02,1,6.17,0.0,
734,12403,306881,1390,91,5,2024-06-24 03:04:44,1,98.05,0.0,
735,12406,306882,6407,477,5,2023-05-30 05:51:11,1,30.48,0.0,
736,12411,306886,2823,156,4,2025-02-18 02:37:46,1,16.1,0.0,
737,12458,306912,2755,400,3,2025-08-09 20:52:50,1,23.59,0.0,
738,12497,306934,4746,235,5,2024-11-07 19:04:27,1,20.42,0.0,
739,12503,306936,8533,366,4,2023-12-22 14:52:35,1,24.08,0.0,
740,12509,306940,3101,158,5,2023-12-10 02:20:52,1,33.3,0.0,
741,12517,306945,7616,350,2,2024-11-08 20:10:38,1,19.23,0.0,
742,12533,306953,8970,339,5,2025-09-23 17:13:01,1,6.63,0.0,
743,12544,306960,5379,68,2,2025-07-29 07:43:22,1,89.09,0.0,
744,12559,306966,7,111,5,2024-05-04 06:38:53,1,20.5,0.0,2.0
745,12560,306966,7,95,4,2024-05-03 06:38:53,2,124.44,0.0,2.0
746,12582,306978,3393,663,5,2023-10-26 05:12:37,1,127.61,0.0,
747,12587,306981,4091,62,3,2023-11-02 21:09:57,1,76.8,0.0,
748,12598,306987,1982,545,3,2023-08-25 12:04:41,1,20.69,0.0,
749,12613,306994,2628,49,5,2023-03-15 04:23:06,1,19.68,0.0,3.0
750,12618,306998,4044,480,1,2023-10-22 00:35:46,1,34.51,0.0,
751,12669,307033,3266,136,5,2024-12-30 08:11:29,1,8.49,0.0,8.0
752,12683,307044,7321,339,1,2023-11-18 20:30:50,1,6.51,0.0,
753,12686,307046,9131,421,1,2024-06-16 19:41:08,1,11.75,0.0,
754,12692,307051,3620,1,5,2025-05-12 20:39:31,1,68.63,0.0,
755,12700,307055,742,99,3,2024-02-28 22:51:52,1,32.91,0.0,
756,12717,307068,8249,38,4,2023-07-25 05:17:43,1,41.88,0.0,
757,12722,307070,6670,663,1,2024-05-19 22:11:10,1,137.49,0.0,
758,12751,307086,466,12,1,2023-04-19 04:05:09,1,33.59,0.0,8.0
759,12760,307091,8051,560,1,2023-09-28 07:32:26,1,12.26,0.0,
760,12762,307093,5318,252,3,2023-12-14 22:01:13,1,6.66,0.0,
761,12765,307095,9442,567,5,2025-08-26 11:32:43,1,13.13,0.0,
762,12776,307101,8318,115,3,2023-12-28 17:09:16,1,40.49,0.0,
763,12795,307110,1662,699,1,2024-01-17 03:36:54,1,13.82,0.0,
764,12807,307119,1982,194,4,2023-03-25 22:31:10,1,9.27,0.0,
765,12809,307120,4701,1,3,2024-01-20 08:36:04,1,66.98,0.0,
766,12816,307124,8741,466,1,2023-03-20 18:10:48,1,26.29,0.0,
767,12847,307139,7672,387,5,2025-03-20 05:32:03,1,8.04,0.0,2.0
768,12855,307143,5415,671,5,2024-09-03 03:05:40,1,30.2,0.0,
769,12858,307144,7375,446,4,2023-08-23 15:27:54,1,25.67,0.0,
770,12893,307160,8394,410,6,2023-09-17 17:10:14,1,30.91,0.0,
771,12897,307162,704,618,5,2023-02-16 04:12:05,1,18.64,0.0,
772,12898,307163,5250,31,1,2024-01-12 08:44:58,1,50.83,0.0,
773,12908,307166,727,118,2,2024-09-23 06:45:47,1,54.04,0.0,
774,12923,307173,6122,527,5,2023-12-16 13:51:31,1,44.62,0.0,
775,12935,307180,3696,25,2,2025-06-16 06:10:26,1,15.48,0.0,
776,12936,307181,7937,646,4,2025-09-09 03:54:51,1,23.24,0.0,
777,12943,307184,4664,493,1,2024-09-26 08:02:10,1,27.01,0.0,8.0
778,12944,307184,4664,54,4,2024-09-24 08:02:10,1,39.47,0.0,8.0
779,12967,307195,3817,460,1,2025-07-06 04:18:16,1,22.67,0.0,
780,13010,307222,3510,713,1,2023-04-26 04:52:31,1,13.09,0.0,
781,13036,307235,2947,72,6,2024-06-28 23:49:12,1,42.08,0.0,
782,13063,307249,1669,326,3,2025-01-02 03:30:52,1,8.69,0.0,
783,13066,307250,3414,583,1,2025-03-08 12:29:48,1,25.94,0.0,2.0
784,13074,307257,1855,473,6,2025-05-15 11:35:03,1,8.05,0.0,
785,13080,307260,182,258,4,2025-01-01 19:19:30,1,4.45,0.0,
786,13115,307279,5849,78,1,2025-09-10 22:39:27,1,122.01,0.0,
787,13127,307287,3226,363,2,2024-05-22 06:12:09,1,3.85,0.0,
788,13135,307292,6322,144,3,2023-10-16 08:06:15,1,25.7,0.0,3.0
789,13145,307296,2609,131,1,2025-08-12 00:25:03,1,45.74,0.0,
790,13160,307305,5650,171,3,2023-09-23 02:51:59,1,16.11,0.0,
791,13171,307312,2124,202,1,2025-04-21 11:47:09,1,11.74,0.0,
792,13180,307317,2685,311,1,2023-06-25 06:13:03,1,12.38,0.0,
793,13202,307330,5598,589,4,2023-04-18 01:52:47,1,26.48,0.0,
794,13205,307332,7760,395,4,2025-10-07 14:21:45,1,25.59,0.0,
795,13209,307336,5987,439,5,2025-08-12 23:16:14,1,18.0,0.0,
796,13214,307339,9068,297,4,2024-01-10 20:20:01,1,33.39,0.0,
797,13229,307347,9344,624,4,2025-07-07 16:51:16,1,12.26,0.0,
798,13235,307350,2760,401,3,2025-04-05 13:06:38,1,5.31,0.0,
799,13278,307373,6297,395,2,2025-04-22 20:48:08,1,22.95,0.0,3.0
800,13288,307377,7679,87,1,2023-08-16 08:21:06,1,32.11,0.0,
801,13296,307380,2014,633,4,2025-09-29 15:12:27,1,96.31,0.0,
802,13298,307382,1814,454,4,2024-09-24 16:43:23,1,33.74,0.0,4.0
803,13347,307410,6951,288,2,2024-05-03 02:49:19,1,23.2,0.0,
804,13354,307414,6944,611,4,2024-09-08 18:07:08,1,4.56,0.0,
805,13362,307418,7394,354,4,2024-12-03 10:09:01,1,4.16,0.0,
806,13368,307423,779,178,1,2023-12-16 23:35:39,1,8.84,0.0,
807,13369,307424,1482,302,2,2024-11-19 12:37:32,1,11.06,0.0,
808,13424,307457,2009,128,6,2023-11-18 15:44:48,1,130.47,0.0,
809,13444,307467,1236,537,1,2025-01-15 02:52:07,1,21.34,0.0,
810,13463,307476,3965,548,1,2023-01-02 18:37:50,1,8.9,0.0,
811,13470,307481,5588,238,2,2024-03-25 21:51:46,1,12.96,0.0,2.0
812,13481,307488,4506,61,2,2025-10-18 01:35:48,1,27.63,0.0,
813,13488,307492,5610,418,5,2025-09-12 05:29:12,1,14.32,0.0,
814,13492,307494,8872,391,1,2023-02-15 13:02:28,1,21.13,0.0,
815,13505,307502,8562,360,1,2024-02-25 19:44:35,1,8.51,0.0,
816,13594,307548,251,186,2,2025-03-23 03:13:41,1,14.72,0.0,
817,13602,307552,1014,315,1,2024-06-04 16:07:44,1,6.8100000000000005,0.76,
818,13610,307557,2213,227,1,2023-10-19 19:25:32,1,38.05,0.0,
819,13649,307577,2270,699,5,2024-04-30 08:14:09,1,13.84,0.0,
820,13672,307589,3767,515,3,2024-08-07 07:56:54,1,29.25,0.0,
821,13676,307593,3658,268,5,2024-05-25 18:05:24,1,10.61,0.0,
822,13723,307621,2089,30,1,2024-03-13 14:10:16,1,18.92,0.0,
823,13746,307634,1771,357,5,2024-03-31 09:54:15,1,10.41,0.0,
824,13748,307635,5094,303,5,2023-07-21 09:05:34,1,21.29,0.0,
825,13749,307636,8381,43,1,2024-06-20 10:22:49,1,31.87,0.0,
826,13750,307637,7779,590,3,2023-09-05 15:10:54,1,42.26,0.0,
827,13764,307645,1711,249,5,2023-12-14 01:17:06,1,17.65,0.0,
828,13767,307647,468,465,5,2025-01-03 02:05:15,1,22.97,0.0,
829,13783,307654,6158,317,5,2025-04-22 22:13:18,1,8.7,0.0,
830,13799,307662,929,54,1,2025-04-13 02:24:52,1,36.63,0.0,2.0
831,13841,307691,2774,501,6,2025-10-24 04:25:06,1,26.03,0.0,
832,13901,307727,9215,46,2,2023-10-10 23:40:46,1,24.33,0.0,
833,13913,307734,1627,416,6,2023-12-28 17:54:45,1,9.05,0.0,
834,13916,307736,8995,702,5,2025-02-25 19:10:43,1,12.94,0.0,
835,13919,307738,6140,29,3,2025-04-25 11:45:57,1,54.96,0.0,
836,13962,307764,4196,213,5,2025-08-13 09:58:29,1,13.6,0.0,
837,13997,307785,7248,140,4,2023-10-08 06:29:12,1,10.79,0.0,
838,14000,307786,3757,561,4,2023-06-05 17:32:26,1,18.61,0.0,
839,14008,307793,5298,340,3,2024-05-21 09:08:10,1,9.3,0.0,
840,14012,307795,2297,450,5,2025-07-14 03:33:32,1,31.2,0.0,
841,14030,307805,908,534,5,2023-11-10 04:25:13,1,8.64,0.0,
842,14038,307812,9361,46,4,2024-11-05 00:37:00,1,25.35,0.0,
843,14046,307814,6413,86,1,2024-09-04 17:06:56,1,35.6,0.0,
844,14066,307828,2392,657,4,2024-08-10 14:48:08,1,35.519999999999996,3.95,2.0
845,14083,307837,3502,477,1,2024-10-18 05:28:37,1,31.51,0.0,
846,14102,307850,3681,276,3,2024-01-15 13:46:11,1,9.77,0.0,
847,14165,307888,6128,186,5,2024-05-26 15:48:18,1,14.45,0.0,
848,14169,307891,694,487,5,2024-09-21 05:33:20,1,16.28,0.0,
849,14173,307893,564,337,3,2024-12-15 07:27:25,1,12.32,0.0,
850,14180,307898,8930,264,3,2025-07-11 02:39:18,1,21.22,2.36,
851,14193,307906,4247,42,5,2024-11-18 09:02:52,1,25.82,0.0,
852,14200,307909,3646,269,5,2023-02-26 03:16:33,1,6.8100000000000005,0.76,
853,14241,307931,7034,692,1,2024-09-20 15:01:49,1,16.97,0.0,
854,14250,307936,4902,151,1,2023-09-03 02:00:21,1,43.56,0.0,
855,14256,307939,613,583,1,2025-05-01 18:33:02,1,31.3,0.0,
856,14275,307948,2709,164,3,2025-06-02 07:13:23,1,9.45,0.0,
857,14277,307950,4710,295,1,2025-01-24 10:06:04,1,15.75,0.0,
858,14283,307955,3644,109,4,2023-05-11 13:48:55,1,28.2,0.0,
859,14285,307956,7005,195,2,2025-10-06 16:59:18,1,14.67,0.0,
860,14287,307957,2668,604,5,2023-05-01 15:17:48,1,5.93,0.0,
861,14296,307963,5855,191,1,2025-01-29 00:11:43,1,11.67,0.0,
862,14304,307968,2156,711,2,2024-06-10 14:27:30,1,24.1,0.0,
863,14318,307975,8414,652,1,2023-05-11 19:15:33,1,66.47,0.0,
864,14319,307975,8414,193,1,2023-04-29 19:15:33,1,6.7,0.0,
865,14321,307976,5619,261,6,2023-09-19 21:15:42,1,4.49,0.0,
866,14326,307979,1129,54,4,2023-01-22 17:14:01,1,46.48,0.0,
867,14331,307981,8325,334,4,2023-06-02 14:11:52,1,12.17,0.0,
868,14335,307983,7583,191,5,2024-11-11 09:01:52,1,10.91,0.0,
869,14339,307985,4638,644,3,2025-07-24 03:50:38,1,58.33,0.0,
870,14353,307992,3307,675,2,2024-04-16 22:07:59,1,26.99,0.0,
871,14371,308007,2122,57,3,2023-04-05 19:19:53,1,87.96,0.0,
872,14373,308008,5933,257,4,2023-03-02 03:12:40,1,11.9,0.0,
873,14400,308022,5632,277,1,2023-07-01 13:14:13,1,10.65,0.0,
874,14411,308029,4115,293,4,2023-01-23 03:55:10,1,18.21,0.0,
875,14427,308039,825,137,5,2025-09-23 05:46:40,1,22.7,0.0,
876,14430,308041,3144,256,4,2024-10-18 23:39:21,1,9.52,0.0,
877,14438,308046,6234,123,3,2023-03-12 03:21:27,1,22.46,0.0,
878,14459,308058,8921,96,3,2024-10-21 15:37:17,1,37.05,0.0,
879,14481,308070,2422,178,2,2025-02-20 12:07:46,1,6.76,0.0,3.0
880,14502,308083,681,342,5,2024-05-26 14:20:12,1,19.39,0.0,
881,14505,308085,6208,55,5,2023-10-09 20:01:03,1,108.77,0.0,
882,14532,308101,9349,256,5,2024-12-15 07:17:08,1,8.84,0.0,
883,14540,308105,4095,391,4,2023-03-04 04:29:04,1,22.96,0.0,
884,14558,308116,7966,565,4,2024-12-07 19:50:27,1,6.85,0.0,8.0
885,14562,308117,2352,453,2,2024-01-23 16:12:06,1,15.94,0.0,
886,14571,308122,2145,153,4,2023-07-03 02:00:54,1,14.05,0.0,
887,14582,308127,2145,546,4,2023-08-11 14:53:27,1,7.36,0.0,
888,14590,308132,3207,221,1,2025-09-16 21:57:46,1,4.61,0.0,
889,14605,308141,3477,78,5,2024-03-02 02:55:22,1,121.16,0.0,
890,14610,308145,2879,111,3,2024-10-15 00:42:32,1,27.71,0.0,
891,14629,308153,2177,241,4,2023-08-23 09:50:37,1,16.71,0.0,
892,14631,308154,2062,280,1,2024-01-03 19:26:01,1,11.75,0.0,
893,14640,308160,631,576,2,2024-12-11 23:43:33,1,5.76,0.0,
894,14644,308163,7041,414,1,2024-04-26 08:36:29,1,23.83,0.0,
895,14648,308165,1563,661,5,2024-05-17 20:59:13,1,186.16,0.0,
896,14662,308171,3795,720,1,2023-04-06 00:01:54,1,13.48,0.0,
897,14664,308171,3795,97,4,2023-03-12 00:01:54,1,59.82,0.0,
898,14740,308210,5054,385,6,2023-02-14 01:33:44,1,43.75,4.86,
899,14745,308215,2230,248,5,2023-03-28 11:19:33,1,10.8,0.0,
900,14773,308232,1506,449,5,2023-01-12 08:13:04,1,12.66,0.0,
901,14804,308253,5648,585,1,2024-09-22 15:24:35,1,17.78,1.98,
902,14833,308267,5743,273,3,2025-08-22 12:21:21,1,18.19,0.0,
903,14834,308267,5743,478,1,2025-08-23 12:21:21,1,12.79,0.0,
904,14858,308281,7470,88,5,2024-01-09 05:46:35,1,26.51,0.0,
905,14868,308286,4892,494,3,2025-07-17 00:05:30,1,16.47,0.0,8.0
906,14892,308300,3656,611,1,2024-03-19 18:39:38,1,4.59,0.0,
907,14897,308302,9393,546,6,2023-03-16 22:14:17,1,8.08,0.0,
908,14906,308308,3586,417,5,2024-11-28 03:36:34,1,32.25,0.0,
909,14925,308316,4485,134,5,2024-09-02 14:22:49,1,31.28,0.0,
910,14961,308336,6718,655,5,2024-05-08 10:48:38,1,196.54,0.0,
911,14968,308338,7592,234,3,2025-09-02 10:44:18,1,21.59,0.0,
912,14971,308339,1197,643,4,2023-07-07 01:07:58,1,24.25,0.0,
913,14994,308353,6337,67,5,2025-02-14 20:40:38,1,102.86,0.0,5.0
914,14999,308354,8654,524,1,2025-02-27 01:10:58,1,15.73,0.0,8.0
915,15012,308361,8008,656,4,2023-05-12 07:07:05,1,111.74,0.0,
916,15021,308367,9399,484,6,2024-09-10 08:56:28,1,30.62,0.0,
917,15033,308372,7251,73,4,2025-04-10 13:40:37,1,59.98,0.0,
918,15039,308377,7924,268,1,2023-06-23 06:19:32,1,10.82,0.0,
919,15089,308401,6226,218,2,2024-02-05 14:06:02,1,8.08,0.0,
920,15129,308423,281,300,5,2025-06-27 14:39:07,1,24.03,0.0,
921,15186,308453,6977,166,6,2024-04-05 10:34:04,1,30.93,0.0,
922,15189,308455,43,197,4,2024-08-10 04:06:31,1,8.18,0.0,3.0
923,15205,308465,2688,204,1,2024-10-02 01:35:13,1,9.42,1.05,
924,15214,308473,3508,382,4,2024-02-01 19:31:06,1,5.5,0.61,
925,15221,308478,2300,165,2,2025-08-24 23:33:39,1,13.71,0.0,
926,15276,308509,874,430,3,2025-03-19 22:19:57,1,35.35,0.0,
927,15298,308521,6896,192,5,2024-12-13 05:16:01,1,27.15,0.0,
928,15305,308525,1378,85,3,2024-08-02 15:07:49,1,31.34,0.0,
929,15308,308527,2065,91,4,2025-08-07 13:09:18,1,99.22,0.0,
930,15311,308528,3508,583,2,2023-05-05 14:21:51,1,34.1,0.0,
931,15354,308552,6756,658,1,2023-08-21 12:36:12,1,45.9,0.0,
932,15391,308572,3479,74,4,2025-07-12 11:21:38,1,36.0,0.0,
933,15416,308584,2906,523,1,2023-05-18 21:38:21,1,19.25,0.0,
934,15422,308587,3003,30,3,2023-05-06 00:24:59,1,18.5,0.0,
935,15439,308596,34,421,2,2024-08-31 06:24:38,1,11.07,0.0,
936,15442,308598,1840,601,5,2023-05-27 06:53:54,1,21.19,0.0,
937,15449,308602,3625,559,6,2023-06-13 08:05:08,1,23.11,0.0,
938,15498,308627,6569,27,5,2023-07-22 06:08:14,1,43.5,0.0,
939,15525,308643,8206,702,4,2024-08-17 05:14:44,1,12.99,1.44,
940,15547,308653,5227,46,6,2023-05-01 10:59:34,1,24.61,0.0,
941,15566,308664,7285,130,5,2023-08-03 05:06:29,1,29.31,0.0,
942,15605,308686,1875,172,4,2023-07-02 12:33:37,1,9.23,0.0,
943,15616,308692,4839,337,1,2023-03-13 15:01:08,1,9.48,0.0,8.0
944,15628,308698,5044,190,4,2024-04-12 10:10:52,1,12.88,0.0,
945,15657,308714,7597,681,3,2025-07-17 21:39:22,1,17.97,0.0,2.0
946,15746,308766,9004,412,6,2024-09-22 08:29:25,1,11.28,0.0,
947,15800,308796,6728,272,4,2025-07-08 15:44:58,1,8.3,0.0,
948,15803,308799,3468,269,4,2025-03-01 12:00:43,1,6.37,0.0,2.0
949,15821,308809,8991,401,3,2025-10-20 18:00:00,1,5.44,0.0,
950,15837,308818,2378,456,1,2025-03-24 11:00:55,1,19.06,0.0,5.0
951,15871,308836,5434,565,4,2023-04-26 20:59:44,1,8.6,0.0,
952,15875,308840,2574,292,5,2025-10-26 19:03:30,1,7.39,0.0,
953,15886,308847,4510,624,3,2024-03-19 02:10:41,1,12.87,0.0,
954,15908,308858,4528,37,4,2024-06-18 00:30:10,1,76.66,0.0,
955,15924,308867,934,124,2,2023-12-12 22:06:09,1,60.73,0.0,
956,15946,308880,7946,425,4,2024-01-21 16:41:00,1,31.83,0.0,
957,15957,308884,796,50,4,2023-10-10 05:11:13,1,15.98,0.0,
958,15971,308893,6901,40,4,2023-04-11 05:58:44,1,44.04,4.89,8.0
959,15979,308897,6117,45,5,2024-04-17 18:00:03,1,98.25,0.0,
960,15991,308903,5831,530,1,2024-12-26 13:04:31,1,7.01,0.0,
961,16007,308911,7712,315,1,2024-10-10 07:15:07,1,7.27,0.0,
962,16012,308914,6948,591,4,2025-06-16 16:35:52,1,41.82,0.0,
963,16019,308917,4555,402,3,2023-08-14 09:05:37,1,28.67,0.0,
964,16034,308924,4278,375,3,2025-04-07 04:26:26,1,3.33,0.0,
965,16037,308927,3410,620,2,2024-02-05 11:59:51,1,31.71,0.0,
966,16099,308961,3210,572,1,2024-09-06 08:43:50,1,12.25,0.0,3.0
967,16112,308968,9040,719,2,2025-05-31 20:32:41,1,37.19,0.0,
968,16114,308969,6811,453,2,2025-07-21 23:41:13,1,15.2,0.0,
969,16115,308969,6811,66,4,2025-07-22 23:41:13,1,98.07,0.0,
970,16123,308975,198,585,2,2023-12-27 13:19:02,1,18.07,0.0,
971,16127,308977,5686,490,1,2023-10-03 18:09:55,1,24.71,0.0,
972,16135,308982,2799,35,4,2025-01-16 10:47:20,1,75.71,0.0,
973,16143,308986,8920,649,5,2025-04-05 21:45:38,1,21.44,0.0,
974,16160,308994,4100,431,1,2024-08-10 16:04:45,1,12.61,0.0,
975,16166,308996,1122,150,1,2023-01-19 21:18:03,1,37.46,0.0,
976,16223,309030,5585,696,2,2024-02-13 23:21:33,1,30.28,0.0,
977,16231,309037,6541,696,4,2025-07-13 18:42:05,1,28.85,0.0,
978,16254,309047,7582,551,3,2024-04-12 12:53:27,1,23.42,0.0,
979,16291,309067,1903,320,4,2025-05-25 14:45:19,1,11.72,0.0,
980,16292,309067,1903,123,1,2025-05-27 14:45:19,1,24.24,0.0,
981,16298,309069,2096,674,1,2025-04-15 23:58:20,1,24.38,0.0,
982,16321,309081,2767,217,4,2024-07-21 22:36:14,1,16.94,0.0,8.0
983,16331,309085,2521,249,2,2024-03-03 09:15:12,1,13.0,0.0,2.0
984,16335,309087,8725,241,2,2023-11-09 07:49:12,1,16.99,0.0,
985,16352,309096,8355,157,3,2025-07-13 15:29:02,1,28.52,0.0,
986,16359,309098,8891,423,5,2025-09-26 02:24:11,1,16.05,0.0,
987,16379,309108,4533,413,1,2023-03-03 19:09:52,1,23.75,0.0,
988,16383,309110,7679,468,3,2024-08-18 11:41:53,1,9.32,0.0,
989,16423,309130,3807,34,1,2024-03-25 13:34:23,1,55.91,0.0,
990,16433,309134,352,654,1,2025-04-26 11:19:56,1,210.03,0.0,
991,16446,309142,3428,105,4,2025-02-15 21:08:14,1,52.3,0.0,
992,16471,309156,7275,409,1,2025-05-05 02:14:59,1,14.37,0.0,
993,16472,309157,1112,264,5,2024-11-26 06:57:13,1,25.66,0.0,
994,16474,309159,8716,49,1,2024-09-01 11:35:09,1,21.14,0.0,
995,16496,309167,670,654,5,2024-12-01 14:17:09,1,214.08,0.0,
996,16499,309169,8585,578,1,2023-04-23 20:49:39,1,23.63,0.0,
997,16505,309172,1069,416,1,2023-04-30 16:38:26,1,9.21,0.0,
998,16540,309190,953,617,1,2025-09-24 08:55:55,1,6.65,0.0,2.0
999,16581,309213,8368,319,5,2025-10-27 05:03:28,1,20.47,0.0,
1000,16589,309216,3180,533,3,2024-01-01 03:29:46,1,18.21,0.0,
1001,16597,309221,284,680,3,2024-05-29 14:38:56,1,9.12,0.0,
1002,16615,309233,2359,30,6,2025-04-07 13:25:03,1,19.33,0.0,
1003,16623,309238,2981,119,3,2025-03-16 01:20:36,1,36.42,0.0,
1004,16638,309250,674,707,1,2024-03-09 06:19:20,1,19.73,0.0,
1005,16643,309253,5597,635,6,2025-10-10 14:30:16,1,14.46,0.0,
1006,16670,309266,4562,210,1,2025-05-31 15:43:33,1,21.7,0.0,
1007,16686,309274,6252,414,3,2024-07-30 18:33:25,1,22.89,0.0,
1008,16714,309290,5683,716,3,2024-03-14 17:46:53,1,10.12,0.0,
1009,16717,309293,3790,122,4,2023-11-18 23:42:11,1,74.15,0.0,
1010,16722,309294,3152,170,5,2024-11-15 15:12:40,1,42.49,0.0,
1011,16736,309303,6767,348,4,2025-01-28 13:07:49,1,12.64,0.0,
1012,16758,309314,2472,380,3,2023-06-19 05:37:32,1,26.73,0.0,
1013,16766,309320,3648,588,1,2023-10-05 15:09:43,1,15.36,0.0,
1014,16779,309329,9189,319,4,2024-11-02 02:41:43,1,20.28,0.0,
1015,16805,309345,5745,508,3,2023-04-06 17:11:28,1,10.95,0.0,
1016,16835,309366,2175,437,1,2025-09-10 09:22:19,1,23.45,0.0,
1017,16836,309367,714,582,1,2024-10-18 12:34:05,1,11.07,0.0,
1018,16851,309375,3358,652,2,2024-12-07 02:44:21,1,66.9,0.0,
1019,16867,309383,8564,615,4,2024-05-30 15:34:58,1,8.67,0.0,
1020,16899,309400,3329,164,3,2024-04-13 03:12:23,1,10.22,0.0,
1021,16932,309417,7802,432,5,2024-04-09 12:41:14,1,17.6,0.0,
1022,16938,309419,6342,647,4,2024-10-05 23:05:56,1,17.51,0.0,
1023,16951,309427,4602,279,5,2024-09-01 19:06:12,1,20.1,0.0,
1024,17004,309460,3446,439,3,2025-08-06 21:04:40,1,18.43,0.0,
1025,17006,309461,3442,688,4,2023-04-24 13:56:41,1,23.67,0.0,
1026,17038,309479,7356,383,6,2024-11-08 21:05:02,1,18.31,0.0,
1027,17052,309487,3081,43,4,2025-03-07 05:21:53,1,29.74,0.0,
1028,17056,309489,8476,632,2,2025-06-10 23:50:39,1,71.25,0.0,
1029,17058,309491,5895,210,3,2024-06-23 03:59:19,1,21.96,0.0,
1030,17070,309497,6576,103,1,2023-10-21 14:07:47,1,37.2,0.0,
1031,17080,309502,520,375,4,2025-06-03 10:49:12,1,3.12,0.0,
1032,17082,309503,2409,431,1,2024-10-22 15:51:14,1,12.27,0.0,
1033,17129,309527,8621,325,5,2025-02-10 06:57:28,1,16.45,0.0,3.0
1034,17174,309554,8784,155,6,2023-12-13 06:07:20,1,19.38,0.0,
1035,17190,309566,164,220,5,2023-10-22 19:07:38,1,12.07,0.0,
1036,17198,309571,3714,162,3,2024-09-16 07:52:57,1,19.6,0.0,
1037,17227,309585,2617,153,3,2023-08-28 16:08:30,1,13.36,0.0,
1038,17278,309612,4508,545,2,2024-05-04 10:04:45,1,17.25,1.92,
1039,17280,309613,7566,665,4,2023-06-01 16:07:30,1,119.34,0.0,
1040,17290,309618,7948,636,1,2024-08-06 21:50:29,1,24.62,0.0,
1041,17318,309635,3399,76,3,2023-03-29 19:59:49,1,98.69,0.0,
1042,17327,309640,467,171,3,2023-08-22 03:02:31,1,15.46,0.0,
1043,17329,309642,8058,186,5,2024-10-18 11:47:53,1,11.55,0.0,2.0
1044,17334,309645,2302,636,5,2023-06-04 21:52:50,1,23.66,0.0,
1045,17337,309646,5307,54,5,2024-01-03 03:19:07,1,47.0,0.0,
1046,17338,309647,4959,283,3,2023-06-26 08:05:38,1,15.4,0.0,
1047,17343,309649,9079,218,1,2024-11-21 08:12:56,1,8.45,0.0,
1048,17347,309651,8684,339,3,2024-08-26 21:30:40,1,6.5,0.0,
1049,17363,309661,5414,334,5,2023-12-29 12:55:21,1,12.39,0.0,
1050,17393,309681,6031,268,1,2025-03-25 11:55:34,1,10.08,0.0,
1051,17402,309687,7669,382,1,2023-10-09 21:41:18,1,5.78,0.0,
1052,17411,309692,1504,113,1,2025-07-17 02:58:53,1,66.4,0.0,
1053,17437,309710,7311,15,4,2023-07-23 03:49:57,1,49.94,0.0,
1054,17451,309718,4279,216,2,2024-01-22 20:19:50,1,18.17,0.0,
1055,17454,309720,7041,443,2,2024-09-09 14:27:56,1,23.9,0.0,8.0
1056,17486,309740,7206,355,3,2024-10-13 04:48:48,1,6.86,0.0,
1057,17529,309766,7445,292,6,2025-02-21 17:25:43,1,6.95,0.0,
1058,17536,309769,2381,588,1,2024-06-18 03:54:59,1,16.56,0.0,
1059,17558,309782,965,383,3,2023-12-03 20:20:02,1,19.31,0.0,
1060,17588,309801,4888,676,5,2025-08-28 02:49:03,1,11.8,0.0,
1061,17619,309818,1888,644,5,2025-10-13 19:24:45,1,60.19,0.0,
1062,17627,309822,8942,519,2,2024-04-10 08:32:40,1,8.56,0.0,2.0
1063,17644,309832,8777,439,6,2023-11-07 06:10:08,1,18.01,0.0,
1064,17650,309836,2050,13,4,2025-02-24 22:05:14,1,32.22,0.0,
